occurrenceID,measurementType,measurementValue
IYS2020-Legacy-AI-Bongo-1-39,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-39,sex,NA
IYS2020-Legacy-AI-Bongo-1-39,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-40,lifeStage,C2
IYS2020-Legacy-AI-Bongo-1-40,sex,NA
IYS2020-Legacy-AI-Bongo-1-40,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-41,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-41,sex,NA
IYS2020-Legacy-AI-Bongo-1-41,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-42,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-42,sex,NA
IYS2020-Legacy-AI-Bongo-1-42,abundance,20
IYS2020-Legacy-AI-Bongo-1-43,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-43,sex,NA
IYS2020-Legacy-AI-Bongo-1-43,abundance,2.35294117647059
IYS2020-Legacy-AI-Bongo-1-44,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-44,sex,F
IYS2020-Legacy-AI-Bongo-1-44,abundance,2.35294117647059
IYS2020-Legacy-AI-Bongo-1-45,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-45,sex,NA
IYS2020-Legacy-AI-Bongo-1-45,abundance,3.52941176470588
IYS2020-Legacy-AI-Bongo-1-46,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-46,sex,NA
IYS2020-Legacy-AI-Bongo-1-46,abundance,9.41176470588235
IYS2020-Legacy-AI-Bongo-1-47,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-47,sex,NA
IYS2020-Legacy-AI-Bongo-1-47,abundance,5.88235294117647
IYS2020-Legacy-AI-Bongo-1-48,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-48,sex,F
IYS2020-Legacy-AI-Bongo-1-48,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-49,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-49,sex,NA
IYS2020-Legacy-AI-Bongo-1-49,abundance,11.7647058823529
IYS2020-Legacy-AI-Bongo-1-50,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-50,sex,NA
IYS2020-Legacy-AI-Bongo-1-50,abundance,7.05882352941176
IYS2020-Legacy-AI-Bongo-1-51,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-51,sex,F
IYS2020-Legacy-AI-Bongo-1-51,abundance,10.5882352941176
IYS2020-Legacy-AI-Bongo-1-52,lifeStage,C2
IYS2020-Legacy-AI-Bongo-1-52,sex,NA
IYS2020-Legacy-AI-Bongo-1-52,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-53,lifeStage,C3
IYS2020-Legacy-AI-Bongo-1-53,sex,NA
IYS2020-Legacy-AI-Bongo-1-53,abundance,9.41176470588235
IYS2020-Legacy-AI-Bongo-1-54,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-54,sex,NA
IYS2020-Legacy-AI-Bongo-1-54,abundance,10.5882352941176
IYS2020-Legacy-AI-Bongo-1-55,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-55,sex,NA
IYS2020-Legacy-AI-Bongo-1-55,abundance,1.06617647058824
IYS2020-Legacy-AI-Bongo-1-56,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-56,sex,NA
IYS2020-Legacy-AI-Bongo-1-56,abundance,0.919117647058824
IYS2020-Legacy-AI-Bongo-1-57,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-57,sex,NA
IYS2020-Legacy-AI-Bongo-1-57,abundance,9.41176470588235
IYS2020-Legacy-AI-Bongo-1-58,lifeStage,C1
IYS2020-Legacy-AI-Bongo-1-58,sex,NA
IYS2020-Legacy-AI-Bongo-1-58,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-59,lifeStage,C2
IYS2020-Legacy-AI-Bongo-1-59,sex,NA
IYS2020-Legacy-AI-Bongo-1-59,abundance,2.35294117647059
IYS2020-Legacy-AI-Bongo-1-60,lifeStage,C3
IYS2020-Legacy-AI-Bongo-1-60,sex,NA
IYS2020-Legacy-AI-Bongo-1-60,abundance,5.88235294117647
IYS2020-Legacy-AI-Bongo-1-61,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-61,sex,NA
IYS2020-Legacy-AI-Bongo-1-61,abundance,11.7647058823529
IYS2020-Legacy-AI-Bongo-1-62,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-62,sex,NA
IYS2020-Legacy-AI-Bongo-1-62,abundance,0.772058823529412
IYS2020-Legacy-AI-Bongo-1-63,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-63,sex,F
IYS2020-Legacy-AI-Bongo-1-63,abundance,64.7058823529412
IYS2020-Legacy-AI-Bongo-1-64,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-64,sex,F
IYS2020-Legacy-AI-Bongo-1-64,abundance,15.2941176470588
IYS2020-Legacy-AI-Bongo-1-65,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-65,sex,NA
IYS2020-Legacy-AI-Bongo-1-65,abundance,9.41176470588235
IYS2020-Legacy-AI-Bongo-1-66,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-66,sex,NA
IYS2020-Legacy-AI-Bongo-1-66,abundance,54.1176470588235
IYS2020-Legacy-AI-Bongo-1-67,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-67,sex,F
IYS2020-Legacy-AI-Bongo-1-67,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-68,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-68,sex,F
IYS2020-Legacy-AI-Bongo-1-68,abundance,4.70588235294118
IYS2020-Legacy-AI-Bongo-1-69,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-69,sex,NA
IYS2020-Legacy-AI-Bongo-1-69,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-70,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-70,sex,NA
IYS2020-Legacy-AI-Bongo-1-70,abundance,2.35294117647059
IYS2020-Legacy-AI-Bongo-1-71,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-71,sex,M
IYS2020-Legacy-AI-Bongo-1-71,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-72,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-72,sex,F
IYS2020-Legacy-AI-Bongo-1-72,abundance,0.0735294117647059
IYS2020-Legacy-AI-Bongo-1-73,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-73,sex,NA
IYS2020-Legacy-AI-Bongo-1-73,abundance,0.477941176470588
IYS2020-Legacy-AI-Bongo-1-74,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-74,sex,NA
IYS2020-Legacy-AI-Bongo-1-74,abundance,3.125
IYS2020-Legacy-AI-Bongo-1-75,lifeStage,C2
IYS2020-Legacy-AI-Bongo-1-75,sex,NA
IYS2020-Legacy-AI-Bongo-1-75,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-76,lifeStage,larva
IYS2020-Legacy-AI-Bongo-1-76,sex,NA
IYS2020-Legacy-AI-Bongo-1-76,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-77,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-77,sex,M
IYS2020-Legacy-AI-Bongo-1-77,abundance,3.52941176470588
IYS2020-Legacy-AI-Bongo-1-78,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-78,sex,M
IYS2020-Legacy-AI-Bongo-1-78,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-79,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-79,sex,NA
IYS2020-Legacy-AI-Bongo-1-79,abundance,5.88235294117647
IYS2020-Legacy-AI-Bongo-1-80,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-80,sex,F
IYS2020-Legacy-AI-Bongo-1-80,abundance,14.1176470588235
IYS2020-Legacy-AI-Bongo-1-81,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-81,sex,M
IYS2020-Legacy-AI-Bongo-1-81,abundance,16.4705882352941
IYS2020-Legacy-AI-Bongo-1-82,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-82,sex,F
IYS2020-Legacy-AI-Bongo-1-82,abundance,28.235294117647
IYS2020-Legacy-AI-Bongo-1-83,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-83,sex,NA
IYS2020-Legacy-AI-Bongo-1-83,abundance,0.367647058823529
IYS2020-Legacy-AI-Bongo-1-84,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-84,sex,F
IYS2020-Legacy-AI-Bongo-1-84,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-85,lifeStage,C3
IYS2020-Legacy-AI-Bongo-1-85,sex,NA
IYS2020-Legacy-AI-Bongo-1-85,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-86,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-86,sex,NA
IYS2020-Legacy-AI-Bongo-1-86,abundance,0.110294117647059
IYS2020-Legacy-AI-Bongo-1-87,lifeStage,C4
IYS2020-Legacy-AI-Bongo-1-87,sex,NA
IYS2020-Legacy-AI-Bongo-1-87,abundance,8.23529411764706
IYS2020-Legacy-AI-Bongo-1-88,lifeStage,C5
IYS2020-Legacy-AI-Bongo-1-88,sex,NA
IYS2020-Legacy-AI-Bongo-1-88,abundance,7.05882352941176
IYS2020-Legacy-AI-Bongo-1-89,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-89,sex,F
IYS2020-Legacy-AI-Bongo-1-89,abundance,8.23529411764706
IYS2020-Legacy-AI-Bongo-1-90,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-90,sex,M
IYS2020-Legacy-AI-Bongo-1-90,abundance,3.52941176470588
IYS2020-Legacy-AI-Bongo-1-91,lifeStage,larval colony
IYS2020-Legacy-AI-Bongo-1-91,sex,NA
IYS2020-Legacy-AI-Bongo-1-91,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-92,lifeStage,paralarva
IYS2020-Legacy-AI-Bongo-1-92,sex,NA
IYS2020-Legacy-AI-Bongo-1-92,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-93,lifeStage,larva
IYS2020-Legacy-AI-Bongo-1-93,sex,NA
IYS2020-Legacy-AI-Bongo-1-93,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-94,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-94,sex,F
IYS2020-Legacy-AI-Bongo-1-94,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-95,lifeStage,larva
IYS2020-Legacy-AI-Bongo-1-95,sex,NA
IYS2020-Legacy-AI-Bongo-1-95,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-96,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-96,sex,M
IYS2020-Legacy-AI-Bongo-1-96,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-97,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-97,sex,NA
IYS2020-Legacy-AI-Bongo-1-97,abundance,0.441176470588235
IYS2020-Legacy-AI-Bongo-1-98,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-98,sex,NA
IYS2020-Legacy-AI-Bongo-1-98,abundance,0.441176470588235
IYS2020-Legacy-AI-Bongo-1-99,lifeStage,NA
IYS2020-Legacy-AI-Bongo-1-99,sex,NA
IYS2020-Legacy-AI-Bongo-1-99,abundance,0.0367647058823529
IYS2020-Legacy-AI-Bongo-1-100,lifeStage,larva
IYS2020-Legacy-AI-Bongo-1-100,sex,NA
IYS2020-Legacy-AI-Bongo-1-100,abundance,1.17647058823529
IYS2020-Legacy-AI-Bongo-1-101,lifeStage,C6
IYS2020-Legacy-AI-Bongo-1-101,sex,F
IYS2020-Legacy-AI-Bongo-1-101,abundance,2.35294117647059
IYS2020-Legacy-AI-Bongo-1-102,lifeStage,trochophore
IYS2020-Legacy-AI-Bongo-1-102,sex,NA
IYS2020-Legacy-AI-Bongo-1-102,abundance,1.17647058823529
IYS2020-Legacy-AJ-Bongo-1-1,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-1,sex,NA
IYS2020-Legacy-AJ-Bongo-1-1,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-2,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-2,sex,NA
IYS2020-Legacy-AJ-Bongo-1-2,abundance,0.0526315789473684
IYS2020-Legacy-AJ-Bongo-1-3,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-3,sex,F
IYS2020-Legacy-AJ-Bongo-1-3,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-4,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-4,sex,F
IYS2020-Legacy-AJ-Bongo-1-4,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-5,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-5,sex,NA
IYS2020-Legacy-AJ-Bongo-1-5,abundance,0.0526315789473684
IYS2020-Legacy-AJ-Bongo-1-6,lifeStage,C1
IYS2020-Legacy-AJ-Bongo-1-6,sex,NA
IYS2020-Legacy-AJ-Bongo-1-6,abundance,5.89473684210526
IYS2020-Legacy-AJ-Bongo-1-7,lifeStage,C2
IYS2020-Legacy-AJ-Bongo-1-7,sex,NA
IYS2020-Legacy-AJ-Bongo-1-7,abundance,10.1052631578947
IYS2020-Legacy-AJ-Bongo-1-8,lifeStage,C3
IYS2020-Legacy-AJ-Bongo-1-8,sex,NA
IYS2020-Legacy-AJ-Bongo-1-8,abundance,9.26315789473684
IYS2020-Legacy-AJ-Bongo-1-9,lifeStage,juvenile
IYS2020-Legacy-AJ-Bongo-1-9,sex,NA
IYS2020-Legacy-AJ-Bongo-1-9,abundance,5.89473684210526
IYS2020-Legacy-AJ-Bongo-1-10,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-10,sex,NA
IYS2020-Legacy-AJ-Bongo-1-10,abundance,0.5
IYS2020-Legacy-AJ-Bongo-1-11,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-11,sex,NA
IYS2020-Legacy-AJ-Bongo-1-11,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-12,lifeStage,juvenile
IYS2020-Legacy-AJ-Bongo-1-12,sex,NA
IYS2020-Legacy-AJ-Bongo-1-12,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-13,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-13,sex,NA
IYS2020-Legacy-AJ-Bongo-1-13,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-14,lifeStage,nauplius
IYS2020-Legacy-AJ-Bongo-1-14,sex,NA
IYS2020-Legacy-AJ-Bongo-1-14,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-15,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-15,sex,F
IYS2020-Legacy-AJ-Bongo-1-15,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-16,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-16,sex,NA
IYS2020-Legacy-AJ-Bongo-1-16,abundance,6.73684210526316
IYS2020-Legacy-AJ-Bongo-1-17,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-17,sex,F
IYS2020-Legacy-AJ-Bongo-1-17,abundance,9.26315789473684
IYS2020-Legacy-AJ-Bongo-1-18,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-18,sex,M
IYS2020-Legacy-AJ-Bongo-1-18,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-19,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-19,sex,NA
IYS2020-Legacy-AJ-Bongo-1-19,abundance,4.21052631578947
IYS2020-Legacy-AJ-Bongo-1-20,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-20,sex,NA
IYS2020-Legacy-AJ-Bongo-1-20,abundance,0.526315789473684
IYS2020-Legacy-AJ-Bongo-1-21,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-21,sex,NA
IYS2020-Legacy-AJ-Bongo-1-21,abundance,0.157894736842105
IYS2020-Legacy-AJ-Bongo-1-22,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-22,sex,F
IYS2020-Legacy-AJ-Bongo-1-22,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-23,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-23,sex,F
IYS2020-Legacy-AJ-Bongo-1-23,abundance,0.131578947368421
IYS2020-Legacy-AJ-Bongo-1-24,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-24,sex,F
IYS2020-Legacy-AJ-Bongo-1-24,abundance,2.02631578947368
IYS2020-Legacy-AJ-Bongo-1-25,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-25,sex,M
IYS2020-Legacy-AJ-Bongo-1-25,abundance,0.0263157894736842
IYS2020-Legacy-AJ-Bongo-1-26,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-26,sex,M
IYS2020-Legacy-AJ-Bongo-1-26,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-27,lifeStage,C1
IYS2020-Legacy-AJ-Bongo-1-27,sex,NA
IYS2020-Legacy-AJ-Bongo-1-27,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-28,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-28,sex,NA
IYS2020-Legacy-AJ-Bongo-1-28,abundance,3.42105263157895
IYS2020-Legacy-AJ-Bongo-1-29,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-29,sex,NA
IYS2020-Legacy-AJ-Bongo-1-29,abundance,5.71052631578947
IYS2020-Legacy-AJ-Bongo-1-30,lifeStage,furcillia
IYS2020-Legacy-AJ-Bongo-1-30,sex,NA
IYS2020-Legacy-AJ-Bongo-1-30,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-31,lifeStage,calyptopsis
IYS2020-Legacy-AJ-Bongo-1-31,sex,NA
IYS2020-Legacy-AJ-Bongo-1-31,abundance,5.89473684210526
IYS2020-Legacy-AJ-Bongo-1-32,lifeStage,egg
IYS2020-Legacy-AJ-Bongo-1-32,sex,NA
IYS2020-Legacy-AJ-Bongo-1-32,abundance,9.26315789473684
IYS2020-Legacy-AJ-Bongo-1-33,lifeStage,nauplius
IYS2020-Legacy-AJ-Bongo-1-33,sex,NA
IYS2020-Legacy-AJ-Bongo-1-33,abundance,11.7894736842105
IYS2020-Legacy-AJ-Bongo-1-34,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-34,sex,NA
IYS2020-Legacy-AJ-Bongo-1-34,abundance,48.8421052631579
IYS2020-Legacy-AJ-Bongo-1-35,lifeStage,C2
IYS2020-Legacy-AJ-Bongo-1-35,sex,NA
IYS2020-Legacy-AJ-Bongo-1-35,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-36,lifeStage,veliger
IYS2020-Legacy-AJ-Bongo-1-36,sex,NA
IYS2020-Legacy-AJ-Bongo-1-36,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-37,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-37,sex,NA
IYS2020-Legacy-AJ-Bongo-1-37,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-38,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-38,sex,NA
IYS2020-Legacy-AJ-Bongo-1-38,abundance,6.73684210526316
IYS2020-Legacy-AJ-Bongo-1-39,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-39,sex,NA
IYS2020-Legacy-AJ-Bongo-1-39,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-40,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-40,sex,F
IYS2020-Legacy-AJ-Bongo-1-40,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-41,lifeStage,C2
IYS2020-Legacy-AJ-Bongo-1-41,sex,NA
IYS2020-Legacy-AJ-Bongo-1-41,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-42,lifeStage,C3
IYS2020-Legacy-AJ-Bongo-1-42,sex,NA
IYS2020-Legacy-AJ-Bongo-1-42,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-43,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-43,sex,NA
IYS2020-Legacy-AJ-Bongo-1-43,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-44,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-44,sex,F
IYS2020-Legacy-AJ-Bongo-1-44,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-45,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-45,sex,NA
IYS2020-Legacy-AJ-Bongo-1-45,abundance,6.73684210526316
IYS2020-Legacy-AJ-Bongo-1-46,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-46,sex,NA
IYS2020-Legacy-AJ-Bongo-1-46,abundance,4.21052631578947
IYS2020-Legacy-AJ-Bongo-1-47,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-47,sex,F
IYS2020-Legacy-AJ-Bongo-1-47,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-48,lifeStage,C2
IYS2020-Legacy-AJ-Bongo-1-48,sex,NA
IYS2020-Legacy-AJ-Bongo-1-48,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-49,lifeStage,C3
IYS2020-Legacy-AJ-Bongo-1-49,sex,NA
IYS2020-Legacy-AJ-Bongo-1-49,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-50,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-50,sex,NA
IYS2020-Legacy-AJ-Bongo-1-50,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-51,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-51,sex,NA
IYS2020-Legacy-AJ-Bongo-1-51,abundance,0.473684210526316
IYS2020-Legacy-AJ-Bongo-1-52,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-52,sex,NA
IYS2020-Legacy-AJ-Bongo-1-52,abundance,0.657894736842105
IYS2020-Legacy-AJ-Bongo-1-53,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-53,sex,NA
IYS2020-Legacy-AJ-Bongo-1-53,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-54,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-54,sex,NA
IYS2020-Legacy-AJ-Bongo-1-54,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-55,lifeStage,C2
IYS2020-Legacy-AJ-Bongo-1-55,sex,NA
IYS2020-Legacy-AJ-Bongo-1-55,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-56,lifeStage,C3
IYS2020-Legacy-AJ-Bongo-1-56,sex,NA
IYS2020-Legacy-AJ-Bongo-1-56,abundance,4.21052631578947
IYS2020-Legacy-AJ-Bongo-1-57,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-57,sex,NA
IYS2020-Legacy-AJ-Bongo-1-57,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-58,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-58,sex,NA
IYS2020-Legacy-AJ-Bongo-1-58,abundance,0.0526315789473684
IYS2020-Legacy-AJ-Bongo-1-59,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-59,sex,F
IYS2020-Legacy-AJ-Bongo-1-59,abundance,41.2631578947368
IYS2020-Legacy-AJ-Bongo-1-60,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-60,sex,F
IYS2020-Legacy-AJ-Bongo-1-60,abundance,4.21052631578947
IYS2020-Legacy-AJ-Bongo-1-61,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-61,sex,NA
IYS2020-Legacy-AJ-Bongo-1-61,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-62,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-62,sex,NA
IYS2020-Legacy-AJ-Bongo-1-62,abundance,30.3157894736842
IYS2020-Legacy-AJ-Bongo-1-63,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-63,sex,F
IYS2020-Legacy-AJ-Bongo-1-63,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-64,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-64,sex,NA
IYS2020-Legacy-AJ-Bongo-1-64,abundance,3.36842105263158
IYS2020-Legacy-AJ-Bongo-1-65,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-65,sex,NA
IYS2020-Legacy-AJ-Bongo-1-65,abundance,0.473684210526316
IYS2020-Legacy-AJ-Bongo-1-66,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-66,sex,NA
IYS2020-Legacy-AJ-Bongo-1-66,abundance,5.10526315789474
IYS2020-Legacy-AJ-Bongo-1-67,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-67,sex,F
IYS2020-Legacy-AJ-Bongo-1-67,abundance,6.73684210526316
IYS2020-Legacy-AJ-Bongo-1-68,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-68,sex,F
IYS2020-Legacy-AJ-Bongo-1-68,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-69,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-69,sex,M
IYS2020-Legacy-AJ-Bongo-1-69,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-70,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-70,sex,NA
IYS2020-Legacy-AJ-Bongo-1-70,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-71,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-71,sex,F
IYS2020-Legacy-AJ-Bongo-1-71,abundance,2.52631578947368
IYS2020-Legacy-AJ-Bongo-1-72,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-72,sex,M
IYS2020-Legacy-AJ-Bongo-1-72,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-73,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-73,sex,NA
IYS2020-Legacy-AJ-Bongo-1-73,abundance,0.605263157894737
IYS2020-Legacy-AJ-Bongo-1-74,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-74,sex,NA
IYS2020-Legacy-AJ-Bongo-1-74,abundance,0.0263157894736842
IYS2020-Legacy-AJ-Bongo-1-75,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-75,sex,NA
IYS2020-Legacy-AJ-Bongo-1-75,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-76,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-76,sex,F
IYS2020-Legacy-AJ-Bongo-1-76,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-77,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-77,sex,NA
IYS2020-Legacy-AJ-Bongo-1-77,abundance,0.0526315789473684
IYS2020-Legacy-AJ-Bongo-1-78,lifeStage,C4
IYS2020-Legacy-AJ-Bongo-1-78,sex,NA
IYS2020-Legacy-AJ-Bongo-1-78,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-79,lifeStage,C5
IYS2020-Legacy-AJ-Bongo-1-79,sex,NA
IYS2020-Legacy-AJ-Bongo-1-79,abundance,3.36842105263158
IYS2020-Legacy-AJ-Bongo-1-80,lifeStage,C6
